player_name,player_name_season,season,plus_minus,minutes,pat,player_minutes_category,pie_pra,mantrap,santrap,primary_team_name,example_sentence
Andrew Harrison,"Andrew Harrison, 2017",2017,-202,1326.133333,-0.026003579,Rotation,0.061085668,0.109552261,0.353918509,Memphis Grizzlies,
Andrew Harrison,"Andrew Harrison, 2018",2018,-23,173.6833333,-0.094924911,All,0.007269074,0.013375165,0.273989518,Memphis Grizzlies,
Udonis Haslem,"Udonis Haslem, 2015",2015,-14,259.5333333,-0.087982309,All,0.014131938,0.035339193,0.375278076,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2016",2016,-67,130.1833333,-0.536678556,All,0.006989353,0.007287108,0.174175101,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2017",2017,-4,71.65,-0.06562347,All,0.001503956,0.001447809,0.121217235,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2018",2018,-23,44.78333333,-0.50748974,All,0.003545491,0.004428213,0.220817235,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2019",2019,-19,44.11666667,-0.487728076,All,0.001505086,0.001390039,0.079129845,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2020",2020,3,2.666666667,1.111725664,All,0.000338616,0.001786352,0.500893176,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2021",2021,-15,83.21666667,-0.269674382,All,0.004060734,0.0108215,0.340072175,Miami Heat,
Udonis Haslem,"Udonis Haslem, 2022",2022,-22,69,-0.377491606,All,0.002255248,0.006796258,0.262397279,Miami Heat,
Spencer Hawes,"Spencer Hawes, 2015",2015,42,1035,0.003486369,All,0.051123209,0.186294525,0.496321742,Charlotte Hornets,
Spencer Hawes,"Spencer Hawes, 2016",2016,-173,797.1,-0.231110453,All,0.045627376,0.081356717,0.314961515,Charlotte Hornets,
Gordon Hayward,"Gordon Hayward, 2015",2015,100,2892.933333,-0.002312086,Superstar,0.17461482,0.215455054,0.519019767,Utah Jazz,
Gordon Hayward,"Gordon Hayward, 2016",2016,358,2532.8,0.052151259,Superstar,0.164894275,0.348627762,0.599123098,Utah Jazz,
Gordon Hayward,"Gordon Hayward, 2017",2017,3,5.25,0.633928571,All,0.002781568,0.000232494,0.145863537,Boston Celtics,
Gordon Hayward,"Gordon Hayward, 2018",2018,158,1625.5,-0.014348991,Starter,0.085957969,0.149215311,0.386836844,Boston Celtics,
Gordon Hayward,"Gordon Hayward, 2019",2019,332,1739.85,0.078263621,Starter,0.089437586,0.403888948,0.663523172,Boston Celtics,
Gordon Hayward,"Gordon Hayward, 2020",2020,19,1432.933333,0.035324828,Starter,0.098436468,0.261048017,0.515508401,Charlotte Hornets,
Gordon Hayward,"Gordon Hayward, 2021",2021,-20,1563.8,0.006632128,Starter,0.072212454,0.179126835,0.425878364,Charlotte Hornets,
Gordon Hayward,"Gordon Hayward, 2022",2022,-75,1328,0.012455657,Rotation,0.070005496,0.217613681,0.487983671,Charlotte Hornets,
Gordon Hayward,"Gordon Hayward, 2023",2023,-131,1227,-0.105519653,Rotation,0.04703218,0.060037031,0.245089565,Oklahoma City Thunder,
Gerald Henderson,"Gerald Henderson, 2015",2015,24,1431.066667,-3.13E-06,Rotation,0.059327846,0.13339773,0.388293128,Portland Trail Blazers,
Gerald Henderson,"Gerald Henderson, 2016",2016,-305,1667.1,-0.065052912,Rotation,0.064613604,0.071828182,0.272718672,Philadelphia 76ers,
John Henson,"John Henson, 2015",2015,-143,959.4666667,-0.057331289,All,0.053758158,0.173873912,0.478730438,Milwaukee Bucks,
John Henson,"John Henson, 2016",2016,-47,1122.5,-0.048338084,All,0.052096078,0.115877723,0.371948831,Milwaukee Bucks,
John Henson,"John Henson, 2017",2017,166,1969.366667,0.091464278,Starter,0.085172137,0.349173185,0.619525178,Milwaukee Bucks,
John Henson,"John Henson, 2018",2018,1,188.3833333,-0.219211616,All,0.010399211,0.028733888,0.276505916,Milwaukee Bucks,
John Henson,"John Henson, 2019",2019,-15,591.8333333,0.156306403,All,0.034685337,0.042404186,0.21171871,Cleveland Cavaliers,
Juancho Hernangomez,"Juancho Hernangomez, 2016",2016,-33,841.8833333,-0.057132752,All,0.037206227,0.083677183,0.339878163,Denver Nuggets,
Juancho Hernangomez,"Juancho Hernangomez, 2017",2017,-26,277.0666667,-0.106534166,All,0.018272529,0.009190406,0.136269011,Denver Nuggets,
Juancho Hernangomez,"Juancho Hernangomez, 2018",2018,27,1325.566667,-0.05703602,Rotation,0.04085369,0.062182188,0.251348743,Denver Nuggets,
Juancho Hernangomez,"Juancho Hernangomez, 2019",2019,-55,833.4166667,-0.102241413,All,0.030179795,0.036491317,0.192466189,Denver Nuggets,
Juancho Hernangomez,"Juancho Hernangomez, 2020",2020,-80,889.7166667,0.013707168,All,0.047903309,0.159139749,0.476200062,Minnesota Timberwolves,
Juancho Hernangomez,"Juancho Hernangomez, 2021",2021,-5,444.5166667,-0.072008343,All,0.018078242,0.05545649,0.384406385,Boston Celtics,
Juancho Hernangomez,"Juancho Hernangomez, 2022",2022,20,579,0.020404196,All,0.021560728,0.053718257,0.34382932,Toronto Raptors,
Willy Hernangomez,"Willy Hernangomez, 2016",2016,-36,1330.35,0.039046482,Rotation,0.081284593,0.253308401,0.533704677,New York Knicks,
Willy Hernangomez,"Willy Hernangomez, 2017",2017,0,494.3,0.008177869,All,0.034603447,0.037516384,0.198525774,New York Knicks,
Willy Hernangomez,"Willy Hernangomez, 2018",2018,-73,723.3,-0.077297372,All,0.061606641,0.131891716,0.388441159,Charlotte Hornets,
Willy Hernangomez,"Willy Hernangomez, 2019",2019,-18,375.1833333,0.091610101,All,0.030538462,0.033326774,0.19157627,Charlotte Hornets,
Willy Hernangomez,"Willy Hernangomez, 2020",2020,-28,807.35,-0.023766911,All,0.054686368,0.161079512,0.474370651,New Orleans Pelicans,
Willy Hernangomez,"Willy Hernangomez, 2021",2021,-45,838.8666667,-0.027040985,All,0.054515419,0.165548764,0.466200532,New Orleans Pelicans,
Willy Hernangomez,"Willy Hernangomez, 2022",2022,27,427,-0.046827321,All,0.036335235,0.096950553,0.374725969,New Orleans Pelicans,
Mario Hezonja,"Mario Hezonja, 2015",2015,-7,1436.366667,0.028923809,Rotation,0.057864814,0.135188972,0.413045029,Orlando Magic,
Mario Hezonja,"Mario Hezonja, 2016",2016,-287,960.3,-0.162616202,All,0.03979802,0.077438821,0.319347345,Orlando Magic,
Mario Hezonja,"Mario Hezonja, 2017",2017,-207,1656.866667,-0.024833247,Starter,0.077351323,0.120207357,0.351161959,Orlando Magic,
Mario Hezonja,"Mario Hezonja, 2018",2018,-174,1076.933333,0.023512128,Rotation,0.054794521,0.143728391,0.428514187,New York Knicks,
Mario Hezonja,"Mario Hezonja, 2019",2019,-183,878.1833333,-0.193323637,All,0.041757312,0.031947156,0.179880059,Portland Trail Blazers,
Roy Hibbert,"Roy Hibbert, 2015",2015,-688,1877.9,-0.165750986,Starter,0.076976712,0,0.177413412,Los Angeles Lakers,
Roy Hibbert,"Roy Hibbert, 2016",2016,-19,682.3166667,-0.072330829,All,0.031513824,0.059725642,0.314411035,Charlotte Hornets,
JJ Hickson,"JJ Hickson, 2015",2015,-58,436.55,-0.107104045,All,0.02606554,0.089169807,0.410204553,Denver Nuggets,
Buddy Hield,"Buddy Hield, 2016",2016,-200,1914.733333,-0.021699708,Starter,0.089894129,0.130503363,0.36758412,New Orleans Pelicans,
Buddy Hield,"Buddy Hield, 2017",2017,-149,2050,0.059010642,Star,0.111966365,0.327790042,0.596783678,Sacramento Kings,
Buddy Hield,"Buddy Hield, 2018",2018,-29,2295.483333,0.010447857,Superstar,0.141434263,0.240728845,0.498239552,Sacramento Kings,
Buddy Hield,"Buddy Hield, 2019",2019,-106,2215.833333,-0.006241608,Superstar,0.137106109,0.128732558,0.3986646,Sacramento Kings,
Buddy Hield,"Buddy Hield, 2020",2020,-46,2363.016667,0.05560119,Superstar,0.14145669,0.348193968,0.590090509,Sacramento Kings,
Buddy Hield,"Buddy Hield, 2021",2021,-149,2469.483333,0.044981261,Superstar,0.116926844,0.348662939,0.590674783,Sacramento Kings,
Buddy Hield,"Buddy Hield, 2022",2022,-1,2170,0.045896786,Superstar,0.131212432,0.469126498,0.696596141,Indiana Pacers,
Buddy Hield,"Buddy Hield, 2023",2023,56,2146,-0.007497318,Star,0.073696905,0.151255451,0.389612709,Indiana Pacers,
Buddy Hield,"Buddy Hield, 2024",2024,140,1868,0.006522747,Starter,0.080924855,0.191552753,0.440810598,Golden State Warriors,
George Hill,"George Hill, 2015",2015,86,2524.383333,-0.001143541,Superstar,0.106049149,0.119849885,0.35125325,Indiana Pacers,
George Hill,"George Hill, 2016",2016,255,1544,0.080093823,Rotation,0.09162854,0.240362885,0.571202262,Utah Jazz,
George Hill,"George Hill, 2017",2017,-123,1812.016667,0.020381345,Starter,0.085769728,0.157932087,0.421490639,Sacramento Kings,
George Hill,"George Hill, 2018",2018,130,1219.05,0.02523016,Rotation,0.052143913,0.125315832,0.416387879,Milwaukee Bucks,
George Hill,"George Hill, 2019",2019,300,1271.066667,-0.002474425,Rotation,0.062383408,0.158381299,0.427687351,Milwaukee Bucks,
George Hill,"George Hill, 2020",2020,-8,671.5166667,0.017579757,All,0.040332706,0.101211949,0.437238753,Oklahoma City Thunder,
George Hill,"George Hill, 2021",2021,319,1229.7,0.192746198,Rotation,0.037444934,0.188857413,0.594428706,Milwaukee Bucks,
George Hill,"George Hill, 2022",2022,32,708,0.041478293,All,0.024092655,0.070737982,0.3599009,Milwaukee Bucks,
Jordan Hill,"Jordan Hill, 2015",2015,43,1512.7,-0.008233885,Rotation,0.078512917,0.214629124,0.46442576,Indiana Pacers,
Jordan Hill,"Jordan Hill, 2016",2016,10,46.56666667,0.237719881,All,0.003627011,0.003644088,0.321144612,Minnesota Timberwolves,
Solomon Hill,"Solomon Hill, 2015",2015,41,866.2,0.012121912,All,0.036672968,0.115621114,0.45019735,Indiana Pacers,
Solomon Hill,"Solomon Hill, 2016",2016,3,2374.283333,0.041742154,Star,0.070388194,0.185494086,0.452564028,New Orleans Pelicans,
Solomon Hill,"Solomon Hill, 2017",2017,-26,187.1166667,-0.248672966,All,0.00746346,0.005145268,0.122595324,New Orleans Pelicans,
Solomon Hill,"Solomon Hill, 2018",2018,-115,824.6166667,-0.127369899,All,0.024348324,0.055832474,0.311792197,New Orleans Pelicans,
Solomon Hill,"Solomon Hill, 2019",2019,-77,1088.083333,-0.05605227,Rotation,0.038468163,0.082995671,0.313062288,Memphis Grizzlies,
Solomon Hill,"Solomon Hill, 2020",2020,38,1503.666667,-0.02373661,Starter,0.042122843,0.089261661,0.315552909,Atlanta Hawks,
Solomon Hill,"Solomon Hill, 2021",2021,41,139.3666667,0.248181049,All,0.003967314,0.010045933,0.370775131,Atlanta Hawks,
Darrun Hilliard,"Darrun Hilliard, 2015",2015,-5,383.0166667,-0.02455439,All,0.015056782,0.044440526,0.394843032,Detroit Pistons,
Darrun Hilliard,"Darrun Hilliard, 2016",2016,14,381,0.063880283,All,0.014327426,0.025353773,0.305787502,Detroit Pistons,
Darrun Hilliard,"Darrun Hilliard, 2017",2017,12,95.15,0.072523479,All,0.0037711,0.002283555,0.128167838,San Antonio Spurs,
Kirk Hinrich,"Kirk Hinrich, 2015",2015,16,630.9666667,-0.006526959,All,0.022216362,0.056695783,0.406890098,Chicago Bulls,
Jrue Holiday,"Jrue Holiday, 2015",2015,22,1830.866667,0.09063093,Starter,0.130925006,0.38597562,0.643970337,New Orleans Pelicans,
Jrue Holiday,"Jrue Holiday, 2016",2016,40,2189.916667,0.061525093,Star,0.114276548,0.283751475,0.550109113,New Orleans Pelicans,
Jrue Holiday,"Jrue Holiday, 2017",2017,312,2926.483333,0.079734932,Superstar,0.144397222,0.51566247,0.72176461,New Orleans Pelicans,
Jrue Holiday,"Jrue Holiday, 2018",2018,229,2338.95,0.082522565,Superstar,0.134918362,0.524637258,0.731353623,New Orleans Pelicans,
Jrue Holiday,"Jrue Holiday, 2019",2019,35,2116.766667,0.044244762,Superstar,0.122704661,0.315498814,0.561724189,New Orleans Pelicans,
Jrue Holiday,"Jrue Holiday, 2020",2020,372,1869.333333,0.061359096,Star,0.124135494,0.46540796,0.694808306,Milwaukee Bucks,
Jrue Holiday,"Jrue Holiday, 2021",2021,409,2189.583333,0.09541992,Star,0.134940876,0.619767076,0.809883538,Milwaukee Bucks,
Jrue Holiday,"Jrue Holiday, 2022",2022,401,1865,0.090596051,Star,0.127523845,0.401772401,0.6348065,Milwaukee Bucks,
Jrue Holiday,"Jrue Holiday, 2023",2023,407,2240,-0.032936237,Star,0.103772646,0.098011184,0.32692747,Boston Celtics,
Jrue Holiday,"Jrue Holiday, 2024",2024,316,1870,-0.033187006,Starter,0.073764712,0.115401386,0.339752877,Boston Celtics,
Justin Holiday,"Justin Holiday, 2015",2015,-91,772.5833333,-0.129781965,All,0.024718452,0.072800055,0.394041219,Atlanta Hawks,
Justin Holiday,"Justin Holiday, 2016",2016,-24,1612.633333,0.054718328,Rotation,0.065774231,0.224387343,0.530613959,New York Knicks,
Justin Holiday,"Justin Holiday, 2017",2017,-178,2264.833333,0.065185575,Star,0.100639307,0.285023604,0.576594242,Chicago Bulls,
Justin Holiday,"Justin Holiday, 2018",2018,-444,2354.633333,-0.03144949,Superstar,0.081850954,0.062323777,0.270202042,Memphis Grizzlies,
Justin Holiday,"Justin Holiday, 2019",2019,36,1825.5,-0.020858263,Star,0.067748273,0.089386016,0.298983571,Indiana Pacers,
Justin Holiday,"Justin Holiday, 2020",2020,-28,2122.516667,-0.013486872,Superstar,0.084025403,0.081385205,0.300127516,Indiana Pacers,
Justin Holiday,"Justin Holiday, 2021",2021,-204,2056.583333,-0.014282733,Star,0.069600359,0.135137043,0.368527612,Indiana Pacers,
Justin Holiday,"Justin Holiday, 2022",2022,-78,587,-0.109623232,All,0.018476821,0.049790191,0.328506184,Atlanta Hawks,
Justin Holiday,"Justin Holiday, 2023",2023,55,862,-0.041798344,All,0.025426491,0.066108559,0.360371779,Denver Nuggets,
John Holland,"John Holland, 2017",2017,-29,174.3833333,-0.278383402,All,0.006895437,0.004956438,0.121128044,Cleveland Cavaliers,
John Holland,"John Holland, 2018",2018,1,0.733333333,1.613636364,All,0.008047245,0,0.449628504,Cleveland Cavaliers,
Rondae Hollis-Jefferson,"Rondae Hollis-Jefferson, 2015",2015,-59,615.4666667,0.070246288,All,0.027069735,0.077829595,0.436181905,Brooklyn Nets,
Rondae Hollis-Jefferson,"Rondae Hollis-Jefferson, 2016",2016,-259,1761.4,-0.007153631,Starter,0.088138012,0.188533822,0.435909901,Brooklyn Nets,
Rondae Hollis-Jefferson,"Rondae Hollis-Jefferson, 2017",2017,-185,1920.3,-0.039913707,Starter,0.117331905,0.148741783,0.386977381,Brooklyn Nets,
Rondae Hollis-Jefferson,"Rondae Hollis-Jefferson, 2018",2018,-81,1149.133333,-0.059077444,Rotation,0.055615215,0.07219115,0.268738069,Brooklyn Nets,
Rondae Hollis-Jefferson,"Rondae Hollis-Jefferson, 2019",2019,79,1121.633333,-0.050522074,Rotation,0.052102588,0.137390299,0.377807581,Toronto Raptors,
Rondae Hollis-Jefferson,"Rondae Hollis-Jefferson, 2020",2020,-7,107.2333333,-0.209127416,All,0.007828988,0.01609857,0.353152789,Portland Trail Blazers,
Richaun Holmes,"Richaun Holmes, 2015",2015,-51,702,0.142894469,All,0.034373526,0.131574514,0.4839301,Philadelphia 76ers,
Richaun Holmes,"Richaun Holmes, 2016",2016,-224,1192.733333,-0.060150067,All,0.067892504,0.143493327,0.397299462,Philadelphia 76ers,
Richaun Holmes,"Richaun Holmes, 2017",2017,-38,745.8333333,-0.158804018,All,0.034037757,0.044792282,0.212302096,Philadelphia 76ers,
Richaun Holmes,"Richaun Holmes, 2018",2018,-159,1092.966667,0.03402693,Rotation,0.065237528,0.212370195,0.494369037,Phoenix Suns,
Richaun Holmes,"Richaun Holmes, 2019",2019,16,1241.5,0.067474792,Rotation,0.064758842,0.275649004,0.566291342,Sacramento Kings,
Richaun Holmes,"Richaun Holmes, 2020",2020,32,1732.583333,0.089780194,Star,0.117791223,0.424487942,0.697239753,Sacramento Kings,
Richaun Holmes,"Richaun Holmes, 2021",2021,-136,1073.933333,-0.037176499,Rotation,0.0550352,0.117961525,0.369474167,Sacramento Kings,
Richaun Holmes,"Richaun Holmes, 2022",2022,-90,310,-0.338634269,All,0.013127965,0.035884178,0.294475717,Sacramento Kings,
Richaun Holmes,"Richaun Holmes, 2023",2023,-90,555,0.006749755,All,0.018614641,0.073060527,0.369841526,Dallas Mavericks,
Richaun Holmes,"Richaun Holmes, 2024",2024,-36,534,0.186435576,All,0.031831308,0.083832815,0.377705175,Washington Wizards,
Rodney Hood,"Rodney Hood, 2015",2015,146,2557.75,0.017191806,Superstar,0.129273661,0.173005328,0.41865143,Utah Jazz,
Rodney Hood,"Rodney Hood, 2016",2016,104,1593.216667,-0.020721391,Rotation,0.075924323,0.118407653,0.365435033,Utah Jazz,
Rodney Hood,"Rodney Hood, 2017",2017,-70,1615.366667,-0.081129545,Rotation,0.079552887,0.100817456,0.317599011,Utah Jazz,
Rodney Hood,"Rodney Hood, 2018",2018,-279,1680.333333,-0.052521808,Starter,0.086118502,0.071363069,0.267327829,Cleveland Cavaliers,
Rodney Hood,"Rodney Hood, 2019",2019,5,618.65,0.061574877,All,0.022782209,0.026277693,0.175972339,Portland Trail Blazers,
Rodney Hood,"Rodney Hood, 2020",2020,-139,925.6,-0.099556378,Rotation,0.028797059,0.026189088,0.163699365,Portland Trail Blazers,
Rodney Hood,"Rodney Hood, 2021",2021,9,709.3333333,-0.0844595,All,0.016114074,0.060088817,0.387101195,Milwaukee Bucks,
Al Horford,"Al Horford, 2015",2015,224,2640.533333,0.016734565,Superstar,0.142881894,0.286818933,0.573089639,Atlanta Hawks,
Al Horford,"Al Horford, 2016",2016,216,2193.266667,0.035257824,Star,0.12504702,0.294828581,0.543243518,Boston Celtics,
Al Horford,"Al Horford, 2017",2017,344,2289.55,0.082163904,Star,0.125485462,0.421504157,0.67829142,Boston Celtics,
Al Horford,"Al Horford, 2018",2018,202,1679.016667,0.016339424,Starter,0.106973633,0.26106085,0.511226101,Boston Celtics,
Al Horford,"Al Horford, 2019",2019,131,2048.333333,0.014946266,Superstar,0.105766266,0.183359795,0.433000691,Philadelphia 76ers,
Al Horford,"Al Horford, 2020",2020,-93,713.7,-0.020931852,All,0.057046453,0.140021828,0.460143478,Oklahoma City Thunder,
Al Horford,"Al Horford, 2021",2021,386,2004.65,0.030717996,Star,0.097599256,0.301942178,0.556277081,Boston Celtics,
Al Horford,"Al Horford, 2022",2022,280,1611,0.031225447,Starter,0.078217654,0.210247435,0.470368585,Boston Celtics,
Al Horford,"Al Horford, 2023",2023,414,1731,0.023450129,Starter,0.07609994,0.167503887,0.427062631,Boston Celtics,
Al Horford,"Al Horford, 2024",2024,378,1634,0.042363303,Starter,0.065845853,0.175787531,0.456478432,Boston Celtics,
Danuel House Jr.,"Danuel House Jr., 2016",2016,0,0.833333333,0.166666667,All,0.000999882,0,0.304034578,Washington Wizards,
Danuel House Jr.,"Danuel House Jr., 2017",2017,19,402.5666667,0.204935247,All,0.019464384,0.017349613,0.162413689,Phoenix Suns,
Danuel House Jr.,"Danuel House Jr., 2018",2018,140,848.8333333,0.00161865,All,0.041548315,0.080568647,0.345932203,Houston Rockets,
Danuel House Jr.,"Danuel House Jr., 2019",2019,131,1932.45,-0.001848289,Star,0.079130967,0.127463042,0.35819017,Houston Rockets,
Danuel House Jr.,"Danuel House Jr., 2020",2020,-181,867.6666667,-0.015690553,All,0.051216623,0.122964524,0.448910851,Houston Rockets,
Danuel House Jr.,"Danuel House Jr., 2021",2021,63,726.9166667,0.101454081,All,0.028502994,0.091808973,0.419507035,Utah Jazz,
Danuel House Jr.,"Danuel House Jr., 2022",2022,-39,702,-0.145322162,All,0.027471798,0.069348188,0.342642209,Philadelphia 76ers,
Danuel House Jr.,"Danuel House Jr., 2023",2023,20,507,-0.085170472,All,0.015009614,0.040205645,0.335497785,Philadelphia 76ers,
Dwight Howard,"Dwight Howard, 2015",2015,24,2279.683333,0.006493487,Star,0.127834415,0.340929444,0.593420365,Houston Rockets,
Dwight Howard,"Dwight Howard, 2016",2016,-112,2198.716667,-0.029182371,Star,0.150346904,0.152176315,0.431023996,Atlanta Hawks,
Dwight Howard,"Dwight Howard, 2017",2017,89,2463.15,0.030824202,Superstar,0.170674993,0.447204007,0.683802628,Charlotte Hornets,
Dwight Howard,"Dwight Howard, 2018",2018,-49,229.5166667,-0.190575454,All,0.01288101,0.035843412,0.28638993,Washington Wizards,
Dwight Howard,"Dwight Howard, 2019",2019,162,1305.566667,-0.005958093,Rotation,0.071399261,0.231638198,0.488872711,Los Angeles Lakers,
Dwight Howard,"Dwight Howard, 2020",2020,-54,1163.116667,-0.151453915,Rotation,0.081662344,0.009083152,0.183605863,Philadelphia 76ers,
Dwight Howard,"Dwight Howard, 2021",2021,-115,940.15,-0.069247524,All,0.051351518,0.142630753,0.447857223,Los Angeles Lakers,
Marcelo Huertas,"Marcelo Huertas, 2015",2015,18,868.8166667,0.219400044,All,0.03827918,0.11928054,0.490497083,Los Angeles Lakers,
Marcelo Huertas,"Marcelo Huertas, 2016",2016,-43,236.5666667,-0.035162006,All,0.013030361,0.016980453,0.279670111,Los Angeles Lakers,
Josh Huestis,"Josh Huestis, 2015",2015,1,54.98333333,-0.036221676,All,0.001964738,0.002886318,0.363712359,Oklahoma City Thunder,
Josh Huestis,"Josh Huestis, 2016",2016,3,30.88333333,0.06739149,All,0.004695424,0.003424019,0.287140475,Oklahoma City Thunder,
Josh Huestis,"Josh Huestis, 2017",2017,110,981.3833333,0.041308116,All,0.025503012,0.022610302,0.168536595,Oklahoma City Thunder,
Kris Humphries,"Kris Humphries, 2015",2015,-101,834.7333333,-0.113384269,All,0.056685107,0.135991606,0.443050026,Washington Wizards,
